RECIPE_FILE_PATH,EXECUTION_DATE_TIME,EXECUTION_DURATION,EXCEPTIONS_SUMMARY
"src/main/resources/xmltobq/DWH/m_DWH_LKP_COND_ESTD_TRAMO_UPDATE/_ETL_m_DWH_LKP_COND_ESTD_TRAMO_UPDATE.json","2026/03/19 13:11:27.252","59","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TARGET_MARKET/_ETL_m_DM_MOD_TARGET_MARKET.json","2026/03/19 20:05:08.987","58","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_CONTRATOS_CAJAS_ALQ_UPDATE/_ETL_m_DWH_LKP_CONTRATOS_CAJAS_ALQ_UPDATE.json","2026/03/19 15:16:23.735","58","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ACCESO_LOCAL_EB/_ETL_m_DM_LKP_ACCESO_LOCAL_EB.json","2026/03/19 15:07:52.675","58","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOV_SEGUROS_CONTRATO/_ETL_m_DM_MOV_SEGUROS_CONTRATO.json","2026/03/19 20:16:13.160","57","SUCCESS"
"src/main/resources/xmltobq/ODS/REPORTING_HO_ES_23094_1/m_ODS_COLLATERAL_PROV_PCAM/_ETL_m_ODS_COLLATERAL_PROV_PCAM.json","2026/03/19 02:48:19.160","57","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_CONTRATOS_TARJETA_DELETE/_ETL_m_DWH_D_CONTRATOS_TARJETA_DELETE.json","2026/03/17 21:36:44.004","57","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_ACT_OUTPUT_SMART_MSJ_CLI_UPDATE/_ETL_m_DWH_D_ACT_OUTPUT_SMART_MSJ_CLI_UPDATE.json","2026/03/17 20:00:52.193","57","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_PAR_PROD_SYNYGY/_ETL_m_DM_PAR_PROD_SYNYGY.json","2026/03/19 20:18:55.281","56","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TRAZ_REFINAN/_ETL_m_DM_MOD_TRAZ_REFINAN.json","2026/03/19 20:14:20.595","56","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_METODO_AUTEN_REDSYS_INSERT/_ETL_m_DWH_METODO_AUTEN_REDSYS_INSERT.json","2026/03/19 20:01:16.517","56","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TRANSFERENCIA_SEPA/_ETL_m_DM_MOD_TRANSFERENCIA_SEPA.json","2026/03/19 20:10:38.349","55","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_SOLICITUDES_UPDATE/_ETL_m_DWH_D_SOLICITUDES_UPDATE.json","2026/03/19 13:51:42.257","55","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_REL_CLIENTE_UPDATE/_ETL_m_DWH_L_REL_CLIENTE_UPDATE.json","2026/03/19 13:46:00.838","55","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_TRANSFERENCIA_SEPA_UPDATE/_ETL_m_DWH_F_TRANSFERENCIA_SEPA_UPDATE.json","2026/03/19 12:13:22.117","55","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TRASPASOS_FI/_ETL_m_DM_MOD_TRASPASOS_FI.json","2026/03/19 20:13:21.793","54","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_CLASE_AVAL_UPDATE_GCP/_ETL_m_DWH_L_TG_CLASE_AVAL_UPDATE_GCP.json","2026/03/19 18:21:48.726","54","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_CLIENTE_NEW_CLOSED_VERSIONS_2/_ETL_m_DM_LKP_CLIENTE_NEW_CLOSED_VERSIONS_2.json","2026/03/19 14:42:52.485","54","org.apache.spark.sql.catalyst.ExtendedAnalysisException(1): A column or function parameter with name <...> cannot be resolved"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_MOVIMIENTOS_DBLINE_UPDATE/_ETL_m_LOAD_LKP_MOVIMIENTOS_DBLINE_UPDATE.json","2026/03/19 01:06:28.273","54","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TARGET_MARKET_DBCRITERIA/_ETL_m_DM_MOD_TARGET_MARKET_DBCRITERIA.json","2026/03/19 20:06:13.063","53","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_CIRBE_MODULO_E_PAR_GCP/_ETL_m_DWH_F_CIRBE_MODULO_E_PAR_GCP.json","2026/03/19 16:28:15.227","53","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_TRAMO_VIA_UPDATE_GCP/_ETL_m_DWH_L_TG_TRAMO_VIA_UPDATE_GCP.json","2026/03/19 12:54:13.339","53","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_TRANSFERENCIA_SEPA_INSERT/_ETL_m_DWH_F_TRANSFERENCIA_SEPA_INSERT.json","2026/03/19 12:50:04.102","53","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SHORTFALL_RATIO_ADIC_PAR/_ETL_m_DM_MOD_SHORTFALL_RATIO_ADIC_PAR.json","2026/03/19 20:01:19.855","52","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_DESCR_CUENTA_CONTABLE_UPDATE/_ETL_m_DWH_D_DESCR_CUENTA_CONTABLE_UPDATE.json","2026/03/19 18:42:18.823","52","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_OPERACION_DOC_CL_DELETE/_ETL_m_DWH_D_OPERACION_DOC_CL_DELETE.json","2026/03/19 17:12:54.465","52","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_INSTRUMENTOS_SG_A/_ETL_m_DWH_E_LKP_INSTRUMENTOS_SG_A.json","2026/03/19 15:51:38.659","52","SUCCESS"
"src/main/resources/xmltobq/ODS/MIS_590_2/m_STG_HIER_CTA_N1/_ETL_m_STG_HIER_CTA_N1.json","2026/03/19 12:50:04.952","52","SUCCESS"
"src/main/resources/xmltobq/ODS/SG_INSURANCES_AND_PENSION_PLANS_23128_1/m_ODS_TSG_18_VAL_LIQ_PE/_ETL_m_ODS_TSG_18_VAL_LIQ_PE.json","2026/03/19 03:53:02.294","52","SUCCESS"
"src/main/resources/xmltobq/ODS/SG_INSURANCES_AND_PENSION_PLANS_23128_1/m_ODS_TSG_67/_ETL_m_ODS_TSG_67.json","2026/03/19 02:09:51.892","52","SUCCESS"
"src/main/resources/xmltobq/ODS/COLLATERAL_SYSTEM_25503_1/m_ODS_F_GR_FGR240S/_ETL_m_ODS_F_GR_FGR240S.json","2026/03/17 18:15:36.651","52","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_DATOS_INTERMONEY_RECC/_ETL_m_DWH_E_D_DATOS_INTERMONEY_RECC.json","2026/03/17 17:27:59.453","52","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_MOTIVO_ENVIO_MD_GLOB_INSERT/_ETL_m_DWH_L_TG_MOTIVO_ENVIO_MD_GLOB_INSERT.json","2026/03/19 20:23:44.582","51","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_DIEL_FILTROS_DELETE/_ETL_m_LOAD_LKP_DIEL_FILTROS_DELETE.json","2026/03/19 19:54:05.967","51","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_INCENTIVOS_UPDATE/_ETL_m_DWH_LKP_INCENTIVOS_UPDATE.json","2026/03/19 17:47:00.722","51","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_PREGUNTAS_CE/_ETL_m_DWH_E_MOD_PREGUNTAS_CE.json","2026/03/19 15:01:15.234","51","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_DOMICILIACIONES_UPDATE/_ETL_m_DWH_D_DOMICILIACIONES_UPDATE.json","2026/03/19 12:12:29.514","51","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CONTR_NO_VINCULADO_AG/_ETL_m_DWH_E_D_CONTR_NO_VINCULADO_AG.json","2026/03/17 17:26:38.717","51","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TARIF_COND_ESTD/_ETL_m_DM_MOD_TARIF_COND_ESTD.json","2026/03/19 20:07:11.543","50","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_EXCEPCION_LIQUID_AUTO_UPDATE/_ETL_m_DWH_D_EXCEPCION_LIQUID_AUTO_UPDATE.json","2026/03/19 18:39:34.849","50","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_ELEMENTO_INSERT/_ETL_m_DWH_L_ELEMENTO_INSERT.json","2026/03/19 18:26:18.705","50","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_COND_ESTD_CONTR_AVAL/_ETL_m_DWH_E_LKP_COND_ESTD_CONTR_AVAL.json","2026/03/19 18:21:47.984","50","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_REL_SSI_CONTRATO/_ETL_m_DM_LKP_REL_SSI_CONTRATO.json","2026/03/19 17:47:06.920","50","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX06/_ETL_m_ODS_TEX06.json","2026/03/19 02:29:01.545","50","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX10/_ETL_m_ODS_TEX10.json","2026/03/19 02:15:31.270","50","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_SFMC_ACTIVIDAD_JOURNEY_INSERT/_ETL_m_DWH_F_SFMC_ACTIVIDAD_JOURNEY_INSERT.json","2026/03/19 23:28:55.175","49","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_LICENCIA_UPDATE_GCP/_ETL_m_DWH_L_TG_LICENCIA_UPDATE_GCP.json","2026/03/19 20:25:58.199","49","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_RECS_TYPE_35_GDV/_ETL_m_DM_RECS_TYPE_35_GDV.json","2026/03/19 20:23:29.044","49","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_REL_GRUP_CLI_UPDATE/_ETL_m_DWH_LKP_REL_GRUP_CLI_UPDATE.json","2026/03/19 19:40:59.330","49","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MANUAL_ADJ_INV_T/_ETL_m_DM_MANUAL_ADJ_INV_T.json","2026/03/19 19:04:16.903","49","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_HIER_CALIFICACION_MIS/_ETL_m_DM_HIER_CALIFICACION_MIS.json","2026/03/19 14:43:02.451","49","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_VARIABLE_DOC_SD_PAR/_ETL_m_DM_MOD_VARIABLE_DOC_SD_PAR.json","2026/03/19 20:15:19.859","48","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_PATRIMONIO_SG_PPI_PAR/_ETL_m_DM_MOD_PATRIMONIO_SG_PPI_PAR.json","2026/03/19 19:37:53.105","48","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_BIENES_PM/_ETL_m_DM_LKP_BIENES_PM.json","2026/03/19 15:51:44.683","48","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_TITULARES_RDM/_ETL_m_DWH_E_D_TITULARES_RDM.json","2026/03/19 15:38:35.782","48","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_TIPO_GARANTIA_PERSONAL_UPDATE/_ETL_m_DWH_D_TIPO_GARANTIA_PERSONAL_UPDATE.json","2026/03/19 15:37:05.797","48","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_CONTRATOS/_ETL_m_DM_LKP_CONTRATOS.json","2026/03/19 15:05:23.442","48","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_ORDENES_CLIENTE_FI_OTHERS/_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_FI_OTHERS.json","2026/03/19 15:02:08.282","48","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_ORDENES_CLIENTE_FP/_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_FP.json","2026/03/19 14:56:53.269","48","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_IMPOSICION_DEP_CVCM_UPDATE/_ETL_m_DWH_D_IMPOSICION_DEP_CVCM_UPDATE.json","2026/03/19 12:26:56.468","48","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_GTIA_REAL_CON_CONTRATO/_ETL_m_DWH_E_D_GTIA_REAL_CON_CONTRATO.json","2026/03/17 17:38:03.239","48","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_COND_ESPEC_COMISION_GB/_ETL_m_DWH_E_D_COND_ESPEC_COMISION_GB.json","2026/03/17 17:16:49.087","48","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_INSTRUMENTOS_UA/_ETL_m_DWH_MOD_INSTRUMENTOS_UA.json","2026/03/19 22:56:49.411","47","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SALDO_SAP_R3/_ETL_m_DM_MOD_SALDO_SAP_R3.json","2026/03/19 19:53:23.314","47","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SALDOS_CONTABLES/_ETL_m_DM_MOD_SALDOS_CONTABLES.json","2026/03/19 19:49:45.782","47","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_ADICIONAL_DOC_UPDATE/_ETL_m_DWH_L_ADICIONAL_DOC_UPDATE.json","2026/03/19 16:56:38.606","47","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_TRIBUTOS_DOM_EST_RT_INSERT/_ETL_m_DWH_D_TRIBUTOS_DOM_EST_RT_INSERT.json","2026/03/19 15:38:34.127","47","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_PM_A6/_ETL_m_DQ3_ODS_PM_A6.json","2026/03/17 17:52:28.287","47","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1285306000279833.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_GR_GARANTIA/_ETL_m_DQ3_ODS_F_GR_GARANTIA.json","2026/03/17 17:30:27.629","47","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1283985626778375.."
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_ESTADOS_I/_ETL_m_LOAD_LKP_ESTADOS_I.json","2026/03/19 19:53:16.360","46","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_MST_P07_DM_CM_ING_R_DM3/_ETL_m_DM_LKP_MST_P07_DM_CM_ING_R_DM3.json","2026/03/19 16:49:22.317","46","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_COSTE_MOV/_ETL_m_DWH_E_MOD_COSTE_MOV.json","2026/03/19 15:06:23.278","46","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_DBP_HIER_GLOBAL_UPDATE/_ETL_m_DWH_L_DBP_HIER_GLOBAL_UPDATE.json","2026/03/19 14:32:05.934","46","SUCCESS"
"src/main/resources/xmltobq/ODS/INVESTMENT_FUNDS_411_2/m_ODS_F_FI_PRODUCTOS/_ETL_m_ODS_F_FI_PRODUCTOS.json","2026/03/17 21:25:53.371","46","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_TID_B6_COMERC/_ETL_m_ODS_TID_B6_COMERC.json","2026/03/17 17:49:05.386","46","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_TAREAS_CCA/_ETL_m_DM_MOD_TAREAS_CCA.json","2026/03/19 20:04:20.259","45","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SUSC_REEM_DPM_PAR/_ETL_m_DM_MOD_SUSC_REEM_DPM_PAR.json","2026/03/19 20:03:30.674","45","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_RESULTADO_TRANSACCION_UPDATE/_ETL_m_LOAD_LKP_RESULTADO_TRANSACCION_UPDATE.json","2026/03/19 19:49:45.027","45","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_PERFIL_AGENTE/_ETL_m_DM_LKP_PERFIL_AGENTE.json","2026/03/19 17:13:02.210","45","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_COND_AVAL_GCP/_ETL_m_DWH_MOD_COND_AVAL_GCP.json","2026/03/19 12:02:07.866","45","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_GENERAL_UBR_GCP/_ETL_m_DWH_E_F_GENERAL_UBR_GCP.json","2026/03/19 01:06:54.561","45","java.lang.IllegalArgumentException(1): Lookup table 'DWH_E_D_UBR_PLANPROD_PRODRDM' not found in registry"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_OPERACION_TS/_ETL_m_DWH_E_D_OPERACION_TS.json","2026/03/19 01:06:08.262","45","java.lang.IllegalArgumentException(1): Lookup table 'ODS_F_TS_CONT_TARJETA' not found in registry"
"src/main/resources/xmltobq/ODS/COMPLIANCE_MONEY_LAUNDRY_23456_1/m_ODS_PD_BQ_01/_ETL_m_ODS_PD_BQ_01.json","2026/03/17 18:26:31.162","45","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_TIPO_INDICE_REF/_ETL_m_DM_LKP_TIPO_INDICE_REF.json","2026/03/19 18:26:28.254","44","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PRESTAMOS_PM_UPDATE/_ETL_m_DWH_D_PRESTAMOS_PM_UPDATE.json","2026/03/19 16:20:45.380","44","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_ODIGO_GATES_DETAIL/_ETL_m_DWH_E_F_ODIGO_GATES_DETAIL.json","2026/03/19 15:19:16.646","44","SUCCESS"
"src/main/resources/xmltobq/ODS/REPORTING_HO_ES_23094_1/m_ODS_TRANSACTION_CIB/_ETL_m_ODS_TRANSACTION_CIB.json","2026/03/19 01:26:43.976","44","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_STG_LKP_CLIENTE_ODIGO/_ETL_m_DM_STG_LKP_CLIENTE_ODIGO.json","2026/03/19 20:26:11.420","43","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_CATEGORIAS_I/_ETL_m_LOAD_LKP_CATEGORIAS_I.json","2026/03/19 19:56:56.498","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_TIPO_FORMULARIO_MIFID_UPDATE/_ETL_m_LOAD_LKP_TIPO_FORMULARIO_MIFID_UPDATE.json","2026/03/19 19:45:32.157","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_TIPO_GARANTIA_INSERT_GCP/_ETL_m_DWH_D_TIPO_GARANTIA_INSERT_GCP.json","2026/03/19 17:30:25.256","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_ORDENES_CLIENTES_UPDATE/_ETL_m_DWH_MOD_ORDENES_CLIENTES_UPDATE.json","2026/03/19 16:22:42.747","43","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_FACTURAS_PM/_ETL_m_DM_LKP_FACTURAS_PM.json","2026/03/19 15:51:39.219","43","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_DOC_ACUERDO_CLIENTE_QS/_ETL_m_DWH_E_LKP_DOC_ACUERDO_CLIENTE_QS.json","2026/03/19 15:37:15.637","43","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_CONTR_TARJ_MORATORIA/_ETL_m_DM_LKP_CONTR_TARJ_MORATORIA.json","2026/03/19 15:16:25.979","43","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_PREGUNTAS_CE_OTC/_ETL_m_DWH_E_MOD_PREGUNTAS_CE_OTC.json","2026/03/19 15:00:29.829","43","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_PATRIMONIO_SG_PPE/_ETL_m_DWH_E_F_PATRIMONIO_SG_PPE.json","2026/03/19 14:56:08.321","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_INSTRUMENTO_SG_PPI_UPDATE/_ETL_m_DWH_LKP_INSTRUMENTO_SG_PPI_UPDATE.json","2026/03/19 14:49:08.795","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_PROD_CONCEPTO_TARIFA_UPDATE/_ETL_m_DWH_LKP_PROD_CONCEPTO_TARIFA_UPDATE.json","2026/03/19 13:23:02.584","43","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_MGM_PROMOTION/_ETL_m_ODS_ACT_MGM_PROMOTION.json","2026/03/19 12:12:43.458","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_PM_CONDICIONES_ECO/_ETL_m_DQ3_ODS_F_PM_CONDICIONES_ECO.json","2026/03/17 17:33:53.545","43","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1284187467348833.."
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CONTRATO_SG_PPI/_ETL_m_DWH_E_D_CONTRATO_SG_PPI.json","2026/03/17 17:25:53.214","43","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_DESCUBIERTOS_CVCM_INSERT/_ETL_m_DWH_D_DESCUBIERTOS_CVCM_INSERT.json","2026/03/19 22:25:17.800","42","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_NT_MOTIVO_CONSENTIMIENTO_UPDATE/_ETL_m_DWH_L_NT_MOTIVO_CONSENTIMIENTO_UPDATE.json","2026/03/19 22:08:31.627","42","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_MOVIMIENTOS_PM_DELETED_INSERT_GCP/_ETL_m_DM_LKP_MOVIMIENTOS_PM_DELETED_INSERT_GCP.json","2026/03/19 16:43:11.103","42","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_PARAMS_JERARQUIA_GESTORES_DELETE/_ETL_m_LOAD_LKP_PARAMS_JERARQUIA_GESTORES_DELETE.json","2026/03/19 15:51:55.572","42","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_NOTIFICACIONES_NHUB_UPDATE/_ETL_m_DWH_D_NOTIFICACIONES_NHUB_UPDATE.json","2026/03/19 14:06:37.786","42","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_VA_EMISION/_ETL_m_DQ3_ODS_F_VA_EMISION.json","2026/03/17 17:40:08.670","42","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1284561519571000.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_F_AF_OPE_MERCADO/_ETL_m_DQ3_ODS_F_AF_OPE_MERCADO.json","2026/03/17 17:22:33.332","42","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1283506122488791.."
"src/main/resources/xmltobq/CDM/m_DM_MOD_DEUDGESC/_ETL_m_DM_MOD_DEUDGESC.json","2026/03/19 19:16:48.617","41","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ALEPH_NIVEL_RIESGO/_ETL_m_DM_LKP_ALEPH_NIVEL_RIESGO.json","2026/03/19 15:38:30.280","41","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_FAMILY_UNIT/_ETL_m_ODS_ACT_FAMILY_UNIT.json","2026/03/19 12:11:00.502","41","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX02/_ETL_m_ODS_TEX02.json","2026/03/19 01:45:40.397","41","SUCCESS"
"src/main/resources/xmltobq/ODS/COLLATERAL_SYSTEM_25503_1/m_ODS_F_GR_GARANTIA/_ETL_m_ODS_F_GR_GARANTIA.json","2026/03/17 18:17:19.048","41","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_LOTE_DB_ZURICH/_ETL_m_DWH_E_D_LOTE_DB_ZURICH.json","2026/03/17 17:44:44.436","41","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CONTRATO_AGENTE/_ETL_m_DWH_E_D_CONTRATO_AGENTE.json","2026/03/17 17:19:37.762","41","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_NGEM_EMPLEADOS_DELETE/_ETL_m_DWH_L_NGEM_EMPLEADOS_DELETE.json","2026/03/19 20:41:04.333","40","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_RESUGESC/_ETL_m_DM_MOD_RESUGESC.json","2026/03/19 19:48:07.324","40","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_PATRIMONIO_SG_PPE_PAR/_ETL_m_DM_MOD_PATRIMONIO_SG_PPE_PAR.json","2026/03/19 19:37:10.968","40","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_CONTRATOS_METRICAS_NMIS/_ETL_m_DM_MOD_CONTRATOS_METRICAS_NMIS.json","2026/03/19 19:12:09.423","40","SUCCESS"
