RECIPE_FILE_PATH,EXECUTION_DATE_TIME,EXECUTION_DURATION,EXCEPTIONS_SUMMARY
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_BUSINESS_LOGS/_ETL_m_ODS_ACT_BUSINESS_LOGS.json","2026/03/19 13:11:56.945","34","SUCCESS"
"src/main/resources/xmltobq/ODS/NOTIFICATION_HUB_50369_1/m_ODS_NHUB_LOADED_ENCHCD_PUSH_NT/_ETL_m_ODS_NHUB_LOADED_ENCHCD_PUSH_NT.json","2026/03/19 04:22:34.489","34","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX36/_ETL_m_ODS_TEX36.json","2026/03/19 04:04:25.803","34","SUCCESS"
"src/main/resources/xmltobq/ODS/QUESTIONNAIRE_TOOL_112114_4/m_ODS_QT_PRODUCT_KE/_ETL_m_ODS_QT_PRODUCT_KE.json","2026/03/19 03:08:52.167","34","SUCCESS"
"src/main/resources/xmltobq/ODS/TELEPHONIC_BANKING_23051_3/m_STG_LKP_CONTRATOS_DBLINE/_ETL_m_STG_LKP_CONTRATOS_DBLINE.json","2026/03/19 01:35:57.248","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_OPERACION_PM/_ETL_m_DWH_E_D_OPERACION_PM.json","2026/03/19 01:05:32.880","34","java.lang.IllegalArgumentException(1): Lookup table 'ODS_F_PM_BIENES_PROMO' not found in registry"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_REGULATORIOS_TEMPORALES2_GCP/_ETL_m_DWH_E_F_REGULATORIOS_TEMPORALES2_GCP.json","2026/03/19 01:04:55.424","34","org.apache.spark.sql.catalyst.ExtendedAnalysisException(1): A column or function parameter with name <...> cannot be resolved"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_PM_87_CALIFICA_PERS_PROD/_ETL_m_ODS_PM_87_CALIFICA_PERS_PROD.json","2026/03/17 21:46:00.790","34","SUCCESS"
"src/main/resources/xmltobq/RDM/m_RDM_D_TIPO_ESQ_AMORTIZ_CIRBE/_ETL_m_RDM_D_TIPO_ESQ_AMORTIZ_CIRBE.json","2026/03/17 17:51:55.439","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_ODIGO_TU_INBOUND/_ETL_m_DWH_E_D_ODIGO_TU_INBOUND.json","2026/03/17 17:51:54.334","34","org.apache.spark.sql.catalyst.ExtendedAnalysisException(1): A column or function parameter with name <...> cannot be resolved"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_F_TS_PRODUCTO/_ETL_m_ODS_F_TS_PRODUCTO.json","2026/03/17 17:31:02.529","34","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_CONTRATO_GB/_ETL_m_DWH_E_D_CONTRATO_GB.json","2026/03/17 17:20:20.489","34","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_EMP_PERFIL_FUNC/_ETL_m_DWH_LKP_EMP_PERFIL_FUNC.json","2026/03/20 00:27:16.933","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_CIRBE_NMIS_PAR/_ETL_m_DWH_L_CIRBE_NMIS_PAR.json","2026/03/20 00:01:50.745","33","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SFMC_JOURNEY/_ETL_m_DM_MOD_SFMC_JOURNEY.json","2026/03/19 19:57:29.342","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_DETALLE_OPERACIONES_MIS/_ETL_m_LOAD_LKP_DETALLE_OPERACIONES_MIS.json","2026/03/19 19:55:02.095","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_SIT_SERVICIO_UPDATE/_ETL_m_LOAD_LKP_SIT_SERVICIO_UPDATE.json","2026/03/19 19:48:30.281","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_INFO_RESERVADA_INSERT/_ETL_m_DWH_LKP_INFO_RESERVADA_INSERT.json","2026/03/19 19:39:05.093","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PRESTAMOS_PM_INSERT/_ETL_m_DWH_D_PRESTAMOS_PM_INSERT.json","2026/03/19 17:50:39.209","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_ERRORES_INCOMING_TS_INSERT/_ETL_m_DWH_D_ERRORES_INCOMING_TS_INSERT.json","2026/03/19 17:00:19.304","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PROPUESTAS_PO_INSERT/_ETL_m_DWH_D_PROPUESTAS_PO_INSERT.json","2026/03/19 16:34:33.370","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_OPERACION_SG_INV_UPDATE/_ETL_m_DWH_D_OPERACION_SG_INV_UPDATE.json","2026/03/19 16:18:26.520","33","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_DIR_POSTAL/_ETL_m_DM_LKP_DIR_POSTAL.json","2026/03/19 15:31:10.331","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FP/_ETL_m_DWH_E_MOD_FIN_INSTRUMENT_DET_POS_FP.json","2026/03/19 15:10:14.758","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_POSICION_VALORES/_ETL_m_DWH_E_F_POSICION_VALORES.json","2026/03/19 14:51:08.526","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_EEMM_CUENTA_CONT_DELETE/_ETL_m_DWH_EEMM_CUENTA_CONT_DELETE.json","2026/03/19 14:40:10.156","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_FP/_ETL_m_DWH_MOD_CLIENTE_MOVIMIENTO_INSERT_FP.json","2026/03/19 13:24:10.822","33","SUCCESS"
"src/main/resources/xmltobq/ODS/SFE_ACTIVA_CLIENTE_25500_2/m_ODS_ACT_PROSPECT_PHONES/_ETL_m_ODS_ACT_PROSPECT_PHONES.json","2026/03/19 12:16:01.543","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_POSICION_SG_INV/_ETL_m_DWH_E_D_POSICION_SG_INV.json","2026/03/19 12:13:51.873","33","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_DESCRIPCION_NTRK8/_ETL_m_DWH_E_LKP_DESCRIPCION_NTRK8.json","2026/03/19 12:09:51.374","33","SUCCESS"
"src/main/resources/xmltobq/ODS/WEALTH_MANAGER_49067_1/m_ODS_XE_RISK_PROF/_ETL_m_ODS_XE_RISK_PROF.json","2026/03/19 03:17:46.640","33","SUCCESS"
"src/main/resources/xmltobq/ODS/MIS_590_2/m_STG_HIER_SEGMENTO/_ETL_m_STG_HIER_SEGMENTO.json","2026/03/19 03:03:56.880","33","SUCCESS"
"src/main/resources/xmltobq/ODS/REPORTING_HO_ES_23094_1/m_ODS_RC_380S_DATOS_DE/_ETL_m_ODS_RC_380S_DATOS_DE.json","2026/03/19 02:50:56.434","33","SUCCESS"
"src/main/resources/xmltobq/ODS/TELEPHONIC_BANKING_23051_3/m_STG_MOD_MOVIMIENTOS_DBLINE/_ETL_m_STG_MOD_MOVIMIENTOS_DBLINE.json","2026/03/19 02:36:55.894","33","SUCCESS"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_PM_A6/_ETL_m_ODS_PM_A6.json","2026/03/17 21:46:56.784","33","SUCCESS"
"src/main/resources/xmltobq/ODS/LOANS_AND_LEASING_527_1/m_ODS_F_PM_CONTRATOS/_ETL_m_ODS_F_PM_CONTRATOS.json","2026/03/17 21:36:31.052","33","SUCCESS"
"src/main/resources/xmltobq/ODS/INVESTMENT_FUNDS_411_2/m_ODS_TFO_12_OPERACIONES/_ETL_m_ODS_TFO_12_OPERACIONES.json","2026/03/17 21:27:09.151","33","SUCCESS"
"src/main/resources/xmltobq/ODS/GUARANTEES_CONFIRMING_FINAN_PAYMENTS_367_1/m_ODS_TSP29/_ETL_m_ODS_TSP29.json","2026/03/17 21:09:08.917","33","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_TID_A8_BONIF_TARJETA/_ETL_m_ODS_TID_A8_BONIF_TARJETA.json","2026/03/17 17:48:05.775","33","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_ODS_TID_55_TPVCOM/_ETL_m_ODS_TID_55_TPVCOM.json","2026/03/17 17:45:54.440","33","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_REL_SSI_CONTRATO_INSERT/_ETL_m_DWH_D_REL_SSI_CONTRATO_INSERT.json","2026/03/19 22:31:01.878","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LKP_SUBCALIFICACION_INSERT_GCP/_ETL_m_LKP_SUBCALIFICACION_INSERT_GCP.json","2026/03/19 20:00:04.230","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_COMUNICACION_COTITULAR_REV_INSERT/_ETL_m_LOAD_LKP_COMUNICACION_COTITULAR_REV_INSERT.json","2026/03/19 19:56:21.345","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_TIPO_CONTRATO_UPDATE/_ETL_m_LOAD_LKP_TIPO_CONTRATO_UPDATE.json","2026/03/19 19:46:19.413","32","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_PERFIL_CLIENTE/_ETL_m_DM_MOD_PERFIL_CLIENTE.json","2026/03/19 19:39:09.286","32","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_L_DBP_LKP_CLASE_EMPL_EV/_ETL_m_DM_L_DBP_LKP_CLASE_EMPL_EV.json","2026/03/19 18:57:25.720","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_L_TG_LICENCIA/_ETL_m_DWH_E_L_TG_LICENCIA.json","2026/03/19 18:33:08.484","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_TRAMO_VIA_INSERT_GCP/_ETL_m_DWH_L_TG_TRAMO_VIA_INSERT_GCP.json","2026/03/19 18:05:01.479","32","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ODIGO_TU_CALLBACK_PAR/_ETL_m_DM_LKP_ODIGO_TU_CALLBACK_PAR.json","2026/03/19 17:00:41.793","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_MODELO_ASE_UPDATE/_ETL_m_DWH_LKP_MODELO_ASE_UPDATE.json","2026/03/19 16:30:20.401","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_CLIENTE_MOVIMIENTO_SG_P/_ETL_m_DWH_E_MOD_CLIENTE_MOVIMIENTO_SG_P.json","2026/03/19 14:58:14.884","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_RIESGO_GTIA/_ETL_m_DWH_E_D_RIESGO_GTIA.json","2026/03/19 14:53:48.808","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_SF_CRM_JERARQUIA/_ETL_m_DWH_E_SF_CRM_JERARQUIA.json","2026/03/19 14:52:49.063","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_PATRIMONIO_SG_PPI/_ETL_m_DWH_E_F_PATRIMONIO_SG_PPI.json","2026/03/19 14:49:36.023","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_SOLICITUD_SG_PPI_UPDATE/_ETL_m_DWH_D_SOLICITUD_SG_PPI_UPDATE.json","2026/03/19 13:58:42.390","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_DISPOSICION_PARCIAL_PO_UPDATE/_ETL_m_DWH_D_DISPOSICION_PARCIAL_PO_UPDATE.json","2026/03/19 13:14:21.746","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_BIEN_UPDATE/_ETL_m_DWH_L_BIEN_UPDATE.json","2026/03/19 13:13:48.091","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_FACTURAS_EMITIDAS_UPDATE/_ETL_m_DWH_D_FACTURAS_EMITIDAS_UPDATE.json","2026/03/19 12:51:36.592","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_INTERVINIENTES_PO_UPDATE/_ETL_m_DWH_D_INTERVINIENTES_PO_UPDATE.json","2026/03/19 12:42:25.318","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PRODUCTOS_PM_UPDATE/_ETL_m_DWH_D_PRODUCTOS_PM_UPDATE.json","2026/03/19 12:39:51.910","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_COND_PART_TRAMO_UPDATE/_ETL_m_DWH_LKP_COND_PART_TRAMO_UPDATE.json","2026/03/19 12:36:29.102","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_RETRIBUCION_PO_AGENTE/_ETL_m_DWH_E_F_RETRIBUCION_PO_AGENTE.json","2026/03/19 12:05:46.934","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_INSTRUMENTO_FI/_ETL_m_DWH_E_LKP_INSTRUMENTO_FI.json","2026/03/19 12:03:08.147","32","SUCCESS"
"src/main/resources/xmltobq/ODS/PARTNER_DATA_4433_1/m_ODS_CLIENTE_INFO_RESERVADA/_ETL_m_ODS_CLIENTE_INFO_RESERVADA.json","2026/03/19 04:25:58.707","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_CONTRATO_SG_INV_INSERT/_ETL_m_DWH_D_CONTRATO_SG_INV_INSERT.json","2026/03/17 21:44:23.402","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TGL03/_ETL_m_DQ3_ODS_TGL03.json","2026/03/17 21:01:08.872","32","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1295930573935250.."
"src/main/resources/xmltobq/DWH/m_DWH_D_BIENES_PO_UPDATE/_ETL_m_DWH_D_BIENES_PO_UPDATE.json","2026/03/17 20:45:48.739","32","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TEX51/_ETL_m_DQ3_ODS_TEX51.json","2026/03/17 18:38:25.077","32","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1287366218001041.."
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TEX50/_ETL_m_DQ3_ODS_TEX50.json","2026/03/17 18:37:50.213","32","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1287332096829916.."
"src/main/resources/xmltobq/ODS/CIRBE_22112_1/m_ODS_CIR_FRC832S/_ETL_m_ODS_CIR_FRC832S.json","2026/03/17 17:55:46.166","32","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_D_OPERACION_AF/_ETL_m_DWH_E_D_OPERACION_AF.json","2026/03/17 17:52:30.738","32","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_STG_LKP_MODO_CAJERO_TJ/_ETL_m_STG_LKP_MODO_CAJERO_TJ.json","2026/03/17 17:52:00.233","32","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_RECS_TYPE_32_VDB/_ETL_m_DM_RECS_TYPE_32_VDB.json","2026/03/19 20:21:42.551","31","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SFMC_INSTANCIA_AUTOM/_ETL_m_DM_MOD_SFMC_INSTANCIA_AUTOM.json","2026/03/19 19:56:25.796","31","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SFMC_ACTIV_INST_AUTOM/_ETL_m_DM_MOD_SFMC_ACTIV_INST_AUTOM.json","2026/03/19 19:55:24.163","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_SIT_TARJETA_DBLINE_UPDATE/_ETL_m_LOAD_LKP_SIT_TARJETA_DBLINE_UPDATE.json","2026/03/19 19:47:56.855","31","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_COND_AVAL/_ETL_m_DM_MOD_COND_AVAL.json","2026/03/19 19:10:00.633","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TI_CODIGOS_IMPORTE_INSERT_GCP/_ETL_m_DWH_L_TI_CODIGOS_IMPORTE_INSERT_GCP.json","2026/03/19 18:04:28.555","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_LISTA_PEP_INSERT/_ETL_m_LOAD_LKP_LISTA_PEP_INSERT.json","2026/03/19 17:58:51.550","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_EEMM_D_TIPO_CENTRO_UPDATE/_ETL_m_DWH_EEMM_D_TIPO_CENTRO_UPDATE.json","2026/03/19 17:37:32.805","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_REL_OPERACIONES_AVANCES_UPDATE/_ETL_m_DWH_D_REL_OPERACIONES_AVANCES_UPDATE.json","2026/03/19 17:05:04.832","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_REL_CONTRATO_AG_CLIENTE_UPDATE/_ETL_m_DWH_D_REL_CONTRATO_AG_CLIENTE_UPDATE.json","2026/03/19 17:04:31.703","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_CLIENTE_FATCA_UPDATE/_ETL_m_DWH_L_CLIENTE_FATCA_UPDATE.json","2026/03/19 16:54:53.876","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_POA_UPDATE/_ETL_m_DWH_LKP_POA_UPDATE.json","2026/03/19 16:30:53.661","31","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_CLIENTE_MOVIMIENTO_FP/_ETL_m_DWH_E_MOD_CLIENTE_MOVIMIENTO_FP.json","2026/03/19 15:04:28.585","31","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_LKP_DESCRIPCION_NTRK9/_ETL_m_DWH_E_LKP_DESCRIPCION_NTRK9.json","2026/03/19 12:04:58.941","31","SUCCESS"
"src/main/resources/xmltobq/ODS/SG_INSURANCES_AND_PENSION_PLANS_23128_1/m_ODS_TSG_52_VALORES_LIQ/_ETL_m_ODS_TSG_52_VALORES_LIQ.json","2026/03/19 04:13:24.032","31","SUCCESS"
"src/main/resources/xmltobq/ODS/PARTNER_DATA_4433_1/m_ODS_F_PD_PERSONASJURIDICAS/_ETL_m_ODS_F_PD_PERSONASJURIDICAS.json","2026/03/19 01:31:09.051","31","SUCCESS"
"src/main/resources/xmltobq/ODS/PAYMENTS_544_2/m_ODS_TEX40/_ETL_m_ODS_TEX40.json","2026/03/19 01:27:49.914","31","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_MOD_ORDENES_CLIENTE_SG_P/_ETL_m_DWH_E_MOD_ORDENES_CLIENTE_SG_P.json","2026/03/19 01:08:01.439","31","java.lang.IllegalArgumentException(1): Lookup table 'ODS_TSGG1_SOLICITUDES' not found in registry"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_TEB_37_ANEXO_GVO/_ETL_m_DQ3_ODS_TEB_37_ANEXO_GVO.json","2026/03/17 18:33:46.677","31","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1287087087580625.."
"src/main/resources/xmltobq/ODS/COLLATERAL_SYSTEM_25503_1/m_ODS_GR_13_EDIFICIO/_ETL_m_ODS_GR_13_EDIFICIO.json","2026/03/17 18:20:13.654","31","SUCCESS"
"src/main/resources/xmltobq/RDM/m_RDM_D_UBR_REL_CALIFICACION/_ETL_m_RDM_D_UBR_REL_CALIFICACION.json","2026/03/17 18:15:34.678","31","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_STG_LKP_CONT_TARJETA_INFILE/_ETL_m_STG_LKP_CONT_TARJETA_INFILE.json","2026/03/17 17:50:56.131","31","SUCCESS"
"src/main/resources/xmltobq/ODS/CARD_PROCESSING_644_1/m_STG_LKP_CONTR_TARJ_MORATORIA/_ETL_m_STG_LKP_CONTR_TARJ_MORATORIA.json","2026/03/17 17:50:21.522","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DQ3_ODS_PM_56_LEASING/_ETL_m_DQ3_ODS_PM_56_LEASING.json","2026/03/17 17:50:14.882","31","org.apache.spark.sql.AnalysisException(1): Syntax error in attribute name: __lkp__1285156371915541.."
"src/main/resources/xmltobq/RDM/m_RDM_D_SITUAC_CONC/_ETL_m_RDM_D_SITUAC_CONC.json","2026/03/17 17:45:47.640","31","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_RAMO/_ETL_m_LOAD_LKP_RAMO.json","2026/03/20 01:04:36.233","30","java.lang.RuntimeException(1): Table <...> not found"
"src/main/resources/xmltobq/OUTPUT/m_FF_CLIENT_CODE_MASKING_OFF/_ETL_m_FF_CLIENT_CODE_MASKING_OFF.json","2026/03/20 00:57:19.794","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_CLIENTE_CONT_ACOUSTIC/_ETL_m_DWH_LKP_CLIENTE_CONT_ACOUSTIC.json","2026/03/19 23:31:51.210","30","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_MOD_SHORTFALL_PERIMETRO_PAR/_ETL_m_DM_MOD_SHORTFALL_PERIMETRO_PAR.json","2026/03/19 20:00:45.829","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_LKP_CAMPOS_I/_ETL_m_LOAD_LKP_CAMPOS_I.json","2026/03/19 19:59:30.783","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_LKP_EMISOR_VL_INSERT/_ETL_m_DWH_LKP_EMISOR_VL_INSERT.json","2026/03/19 19:36:15.995","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_OPERACION_DOC_LC_DELETE/_ETL_m_DWH_D_OPERACION_DOC_LC_DELETE.json","2026/03/19 18:50:24.621","30","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_TRANSACCIONES_DIARIAS_P/_ETL_m_DM_LKP_TRANSACCIONES_DIARIAS_P.json","2026/03/19 18:39:38.767","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_EDIFICIO_INSERT/_ETL_m_DWH_L_EDIFICIO_INSERT.json","2026/03/19 18:27:32.913","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_CONSENTIMIENTO_DELETE/_ETL_m_DWH_L_TG_CONSENTIMIENTO_DELETE.json","2026/03/19 18:19:36.718","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_TIPO_GRUPO_INSERT_GCP/_ETL_m_DWH_L_TG_TIPO_GRUPO_INSERT_GCP.json","2026/03/19 18:07:01.121","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_LOAD_HIER_CENTRO_INSERT/_ETL_m_LOAD_HIER_CENTRO_INSERT.json","2026/03/19 18:00:11.305","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_F_REGULATORIOS_PART_3_GCP/_ETL_m_DWH_F_REGULATORIOS_PART_3_GCP.json","2026/03/19 17:39:19.266","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_EEMM_CUENTA_CONT_INSERT/_ETL_m_DWH_EEMM_CUENTA_CONT_INSERT.json","2026/03/19 17:37:01.108","30","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_PROTOCOLO_GARANTIAS_PAR/_ETL_m_DM_LKP_PROTOCOLO_GARANTIAS_PAR.json","2026/03/19 17:28:59.829","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_PETICION_TARJETA_DBLINE_UPDATE/_ETL_m_DWH_D_PETICION_TARJETA_DBLINE_UPDATE.json","2026/03/19 17:07:56.992","30","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_ORDENES_CG/_ETL_m_DM_LKP_ORDENES_CG.json","2026/03/19 17:05:30.600","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_MBANK_CUSTOMER_UPDATE/_ETL_m_DWH_D_MBANK_CUSTOMER_UPDATE.json","2026/03/19 16:12:34.549","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_L_TG_PAIS_BE_UPDATE/_ETL_m_DWH_L_TG_PAIS_BE_UPDATE.json","2026/03/19 16:00:07.148","30","SUCCESS"
"src/main/resources/xmltobq/DWH/m_DWH_D_UBR_OBTENCION_COD_UBR_INSERT/_ETL_m_DWH_D_UBR_OBTENCION_COD_UBR_INSERT.json","2026/03/19 15:06:17.403","30","SUCCESS"
"src/main/resources/xmltobq/ETL/m_DWH_E_F_CLIENTE_METRICA_AUM/_ETL_m_DWH_E_F_CLIENTE_METRICA_AUM.json","2026/03/19 14:57:43.135","30","SUCCESS"
"src/main/resources/xmltobq/CDM/m_DM_LKP_CLIENTE_GDPR_HIST/_ETL_m_DM_LKP_CLIENTE_GDPR_HIST.json","2026/03/19 14:40:16.059","30","SUCCESS"